Export:,Graph,,,
File:,weight-shift1,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
2181,2026-03-27,09:18:06,139.515019,296.826251
2182,2026-03-27,09:18:06,141.01821,297.104468
2183,2026-03-27,09:18:06,143.067026,299.630281
2184,2026-03-27,09:18:06,143.045357,298.947328
2185,2026-03-27,09:18:06,143.851146,298.71608
2186,2026-03-27,09:18:06,145.53501,298.119836
2187,2026-03-27,09:18:06,147.504337,296.349263
2188,2026-03-27,09:18:06,147.359798,296.562456
2189,2026-03-27,09:18:06,148.837697,295.333894
2190,2026-03-27,09:18:06,150.268627,291.268756
2191,2026-03-27,09:18:06,151.059958,290.994136
2192,2026-03-27,09:18:06,152.129541,289.931799
2193,2026-03-27,09:18:06,154.200052,289.863144
2194,2026-03-27,09:18:06,153.625512,284.674225
2195,2026-03-27,09:18:06,154.966101,284.547758
2196,2026-03-27,09:18:06,156.805346,284.410448
2197,2026-03-27,09:18:06,157.661718,283.601045
2198,2026-03-27,09:18:06,158.485596,285.610095
2199,2026-03-27,09:18:06,159.403411,283.402291
2200,2026-03-27,09:18:06,160.440466,284.309264
2201,2026-03-27,09:18:06,164.227352,282.556745
2202,2026-03-27,09:18:06,164.368277,279.962294
2203,2026-03-27,09:18:06,167.736005,279.236003
2204,2026-03-27,09:18:06,168.751373,278.509695
2205,2026-03-27,09:18:06,169.318685,277.75449
2206,2026-03-27,09:18:06,171.291626,277.541296
2207,2026-03-27,09:18:06,174.811121,277.284748
2208,2026-03-27,09:18:06,176.018014,273.837522
2209,2026-03-27,09:18:06,179.378513,270.682988
2210,2026-03-27,09:18:06,180.93591,270.36861
2211,2026-03-27,09:18:06,180.596249,268.691975
2212,2026-03-27,09:18:06,181.141875,266.014411
2213,2026-03-27,09:18:06,184.77338,267.214076
2214,2026-03-27,09:18:06,184.787838,266.104752
2215,2026-03-27,09:18:06,186.215153,263.777693
2216,2026-03-27,09:18:06,188.18448,263.25735
2217,2026-03-27,09:18:06,189.90447,263.112811
2218,2026-03-27,09:18:06,190.641621,262.075757
2219,2026-03-27,09:18:06,192.090605,260.926693
2220,2026-03-27,09:18:06,194.096059,262.827348
2221,2026-03-27,09:18:06,195.552288,258.827268
2222,2026-03-27,09:18:06,196.954304,256.821815
2223,2026-03-27,09:18:06,201.771016,255.643836
2224,2026-03-27,09:18:06,200.405144,254.859716
2225,2026-03-27,09:18:06,203.469337,255.976268
2226,2026-03-27,09:18:06,203.545221,251.893076
2227,2026-03-27,09:18:06,207.014116,248.90838
2228,2026-03-27,09:18:06,207.108071,247.939964
2229,2026-03-27,09:18:06,209.236394,246.621061
2230,2026-03-27,09:18:06,211.989841,249.078202
2231,2026-03-27,09:18:06,213.897724,244.543339
2232,2026-03-27,09:18:06,217.261838,243.430401
2233,2026-03-27,09:18:06,217.886979,241.609227
2234,2026-03-27,09:18:06,219.982773,240.246952
2235,2026-03-27,09:18:06,221.063182,236.467294
2236,2026-03-27,09:18:06,222.653108,236.716614
2237,2026-03-27,09:18:06,223.328815,233.182679
2238,2026-03-27,09:18:06,225.847382,236.210746
2239,2026-03-27,09:18:06,224.683861,234.093266
2240,2026-03-27,09:18:06,227.162671,232.355187
2241,2026-03-27,09:18:06,228.904364,230.172683
2242,2026-03-27,09:18:06,231.025441,228.839323
2243,2026-03-27,09:18:06,231.885445,226.772427
2244,2026-03-27,09:18:06,231.899902,224.734444
2245,2026-03-27,09:18:06,233.410313,225.070491
2246,2026-03-27,09:18:06,233.497039,223.415542
2247,2026-03-27,09:18:06,235.878297,222.956625
2248,2026-03-27,09:18:06,237.515191,218.616884
2249,2026-03-27,09:18:06,237.244186,218.447062
2250,2026-03-27,09:18:06,238.386038,216.026047
2251,2026-03-27,09:18:06,241.4972,215.632189
2252,2026-03-27,09:18:06,238.953333,213.91941
2253,2026-03-27,09:18:06,243.141324,209.814549
2254,2026-03-27,09:18:06,243.907372,209.706136
2255,2026-03-27,09:18:06,243.444858,207.812693
2256,2026-03-27,09:18:06,245.049224,208.018658
2257,2026-03-27,09:18:06,245.29493,208.018658
2258,2026-03-27,09:18:06,246.758372,204.322112
2259,2026-03-27,09:18:06,249.378123,205.539831
2260,2026-03-27,09:18:06,252.897618,202.399754
2261,2026-03-27,09:18:06,251.213754,201.182018
2262,2026-03-27,09:18:06,252.388118,201.825214
2263,2026-03-27,09:18:06,254.939214,199.606567
2264,2026-03-27,09:18:06,256.969968,197.340934
2265,2026-03-27,09:18:06,259.560804,196.115986
2266,2026-03-27,09:18:06,262.0866,196.592957
2267,2026-03-27,09:18:06,264.764164,194.265897
2268,2026-03-27,09:18:06,267.636849,195.65707
2269,2026-03-27,09:18:06,269.28457,193.275812
2270,2026-03-27,09:18:06,273.530373,191.881026
2271,2026-03-27,09:18:06,273.169026,190.822286
2272,2026-03-27,09:18:06,274.625239,191.917152
2273,2026-03-27,09:18:06,278.02911,188.87103
2274,2026-03-27,09:18:06,279.698517,186.218767
2275,2026-03-27,09:18:06,280.959607,183.37498
2276,2026-03-27,09:18:06,280.836755,185.593643
2277,2026-03-27,09:18:06,280.486251,181.499608
2278,2026-03-27,09:18:06,283.218012,178.673892
2279,2026-03-27,09:18:06,283.897334,178.319773
2280,2026-03-27,09:18:06,285.967828,176.245665
2281,2026-03-27,09:18:06,287.283133,174.160697
2282,2026-03-27,09:18:06,288.86583,172.953821
2283,2026-03-27,09:18:06,289.284989,170.7207
2284,2026-03-27,09:18:06,289.40421,171.566246
2285,2026-03-27,09:18:06,289.888427,168.787516
2286,2026-03-27,09:18:06,289.816175,164.603139
2287,2026-03-27,09:18:06,290.531606,159.65996
2288,2026-03-27,09:18:06,290.914655,157.257017
2289,2026-03-27,09:18:06,291.051965,153.054586
2290,2026-03-27,09:18:06,292.432294,155.497269
2291,2026-03-27,09:18:06,292.876737,151.229797
2292,2026-03-27,09:18:06,289.657179,151.186442
2293,2026-03-27,09:18:06,291.229016,148.22703
2294,2026-03-27,09:18:07,290.936341,147.439296
2295,2026-03-27,09:18:07,291.359097,146.727446
2296,2026-03-27,09:18:07,292.923706,146.261318
2297,2026-03-27,09:18:07,292.103477,144.859303
2298,2026-03-27,09:18:07,292.273299,143.955944
2299,2026-03-27,09:18:07,292.974306,143.768034
2300,2026-03-27,09:18:07,293.790938,142.604512
2301,2026-03-27,09:18:07,294.090875,143.739136
2302,2026-03-27,09:18:07,293.118845,140.851993
2303,2026-03-27,09:18:07,295.66631,140.40392
2304,2026-03-27,09:18:07,295.53986,138.626109
2305,2026-03-27,09:18:07,293.88491,140.664091
2306,2026-03-27,09:18:07,296.620285,140.870057
2307,2026-03-27,09:18:07,295.568774,138.206951
2308,2026-03-27,09:18:07,294.549775,135.092165
2309,2026-03-27,09:18:07,296.360089,133.910564
2310,2026-03-27,09:18:07,296.884046,133.903344
2311,2026-03-27,09:18:07,296.605828,135.048802
2312,2026-03-27,09:18:07,297.32489,133.198722
2313,2026-03-27,09:18:07,297.79465,133.509477
2314,2026-03-27,09:18:07,297.386317,133.379387
2315,2026-03-27,09:18:07,297.436917,132.042421
2316,2026-03-27,09:18:07,298.484797,130.61872
2317,2026-03-27,09:18:07,297.9717,129.328723
2318,2026-03-27,09:18:07,299.240003,129.8599
2319,2026-03-27,09:18:07,298.70522,128.233848
2320,2026-03-27,09:18:07,299.095464,128.08931
2321,2026-03-27,09:18:07,297.42246,128.078467
2322,2026-03-27,09:18:07,300.03858,131.222166
2323,2026-03-27,09:18:07,302.004293,129.191413
2324,2026-03-27,09:18:07,301.321373,128.443428
2325,2026-03-27,09:18:07,301.37194,128.468719
2326,2026-03-27,09:18:07,304.302454,126.799313
2327,2026-03-27,09:18:07,303.323195,124.942004
2328,2026-03-27,09:18:07,304.168742,125.314185
2329,2026-03-27,09:18:07,305.812865,124.905869
2330,2026-03-27,09:18:07,304.18683,122.997969
2331,2026-03-27,09:18:07,306.286222,123.196714
2332,2026-03-27,09:18:07,308.86983,123.601415
2333,2026-03-27,09:18:07,308.927659,125.137126
2334,2026-03-27,09:18:07,309.946658,121.10814
2335,2026-03-27,09:18:07,311.467895,124.29158
2336,2026-03-27,09:18:07,311.431786,125.166032
2337,2026-03-27,09:18:07,314.073189,123.995282
2338,2026-03-27,09:18:07,314.239414,123.435199
2339,2026-03-27,09:18:07,315.504119,124.244611
2340,2026-03-27,09:18:07,314.347809,125.335871
2341,2026-03-27,09:18:07,315.565545,125.21301
2342,2026-03-27,09:18:07,315.529402,125.314185
2343,2026-03-27,09:18:07,316.768824,124.251831
2344,2026-03-27,09:18:07,317.404808,122.936542
2345,2026-03-27,09:18:07,316.526715,123.182256
2346,2026-03-27,09:18:07,319.608997,122.083767
2347,2026-03-27,09:18:07,319.110323,122.969063
2348,2026-03-27,09:18:07,319.833017,125.082928
2349,2026-03-27,09:18:07,321.683106,123.117216
2350,2026-03-27,09:18:07,320.971272,122.734192
2351,2026-03-27,09:18:07,323.435624,120.551671
2352,2026-03-27,09:18:07,322.669593,119.987973
2353,2026-03-27,09:18:07,321.704791,117.74764
2354,2026-03-27,09:18:07,322.572024,115.836126
2355,2026-03-27,09:18:07,322.669593,114.484702
2356,2026-03-27,09:18:07,320.732761,113.339236
2357,2026-03-27,09:18:07,323.959582,113.733103
2358,2026-03-27,09:18:07,323.468136,113.393442
2359,2026-03-27,09:18:07,325.245973,111.275962
2360,2026-03-27,09:18:07,324.808725,110.81344
2361,2026-03-27,09:18:07,325.079748,111.879408
2362,2026-03-27,09:18:07,325.513364,109.704116
2363,2026-03-27,09:18:07,325.903608,108.544201
2364,2026-03-27,09:18:07,326.315539,108.229832
2365,2026-03-27,09:18:07,324.761756,108.334621
2366,2026-03-27,09:18:07,326.34805,107.821516
2367,2026-03-27,09:18:07,324.823182,105.931678
2368,2026-03-27,09:18:07,327.200825,105.776305
2369,2026-03-27,09:18:07,327.583875,105.47277
2370,2026-03-27,09:18:07,328.371592,105.573954
2371,2026-03-27,09:18:07,327.735608,104.034621
2372,2026-03-27,09:18:07,328.158398,104.663359
2373,2026-03-27,09:18:07,329.282162,102.49891
2374,2026-03-27,09:18:07,328.129484,102.470004
2375,2026-03-27,09:18:07,328.534185,102.628991
2376,2026-03-27,09:18:07,328.808806,102.596471
2377,2026-03-27,09:18:07,329.036457,102.542273
2378,2026-03-27,09:18:07,328.516131,102.618157
2379,2026-03-27,09:18:07,328.223422,102.542273
2380,2026-03-27,09:18:07,327.64167,101.519668
2381,2026-03-27,09:18:07,328.252337,102.748238
2382,2026-03-27,09:18:07,328.111429,100.565717
2383,2026-03-27,09:18:07,326.984034,100.930678
2384,2026-03-27,09:18:07,327.905464,100.009248
2385,2026-03-27,09:18:07,328.498076,98.011015
2386,2026-03-27,09:18:07,329.021999,100.030926
2387,2026-03-27,09:18:07,328.198139,95.087738
2388,2026-03-27,09:18:07,327.348995,99.286563
2389,2026-03-27,09:18:07,328.92443,95.969419
2390,2026-03-27,09:18:07,327.645301,96.655978
2391,2026-03-27,09:18:07,328.277654,97.736395
2392,2026-03-27,09:18:07,327.64167,95.069675
2393,2026-03-27,09:18:07,325.972263,94.784212
2394,2026-03-27,09:18:07,324.537736,95.893535
2395,2026-03-27,09:18:07,326.727469,97.154626
2396,2026-03-27,09:18:07,324.512419,94.932365
2397,2026-03-27,09:18:07,324.404024,96.594543
2398,2026-03-27,09:18:07,324.310085,94.234972
2399,2026-03-27,09:18:07,324.114946,94.068747
2400,2026-03-27,09:18:07,324.360652,94.238577
2401,2026-03-27,09:18:07,323.374198,94.730006
2402,2026-03-27,09:18:07,323.623535,95.799589
2403,2026-03-27,09:18:07,324.469081,94.823961
2404,2026-03-27,09:18:07,323.323598,93.747149
2405,2026-03-27,09:18:07,324.628077,93.747149
2406,2026-03-27,09:18:07,323.854783,96.374129
2407,2026-03-27,09:18:07,323.547651,93.841105
2408,2026-03-27,09:18:07,323.659644,93.385811
2409,2026-03-27,09:18:07,325.690415,92.53665
2410,2026-03-27,09:18:07,323.782531,95.040769
2411,2026-03-27,09:18:07,324.447395,91.752531
2412,2026-03-27,09:18:07,323.287488,93.461695
2413,2026-03-27,09:18:07,324.967721,92.717324
2414,2026-03-27,09:18:07,323.381427,93.353291
2415,2026-03-27,09:18:07,322.199834,92.561942
2416,2026-03-27,09:18:07,323.742756,92.941352
2417,2026-03-27,09:18:07,322.087807,92.081357
2418,2026-03-27,09:18:07,325.665131,95.322618
2419,2026-03-27,09:18:07,323.68133,92.91606
2420,2026-03-27,09:18:07,325.769896,94.375896
2421,2026-03-27,09:18:07,323.721105,92.070514
2422,2026-03-27,09:18:07,324.183601,94.318075
2423,2026-03-27,09:18:07,321.722846,93.70018
2424,2026-03-27,09:18:07,322.684016,91.503202
2425,2026-03-27,09:18:07,321.314547,92.088586
2426,2026-03-27,09:18:07,322.015555,91.394798
2427,2026-03-27,09:18:07,322.438311,91.846486
2428,2026-03-27,09:18:07,322.90807,91.542951
2429,2026-03-27,09:18:07,323.103175,91.709167
2430,2026-03-27,09:18:07,323.103175,94.643287
2431,2026-03-27,09:18:07,321.805958,91.315309
2432,2026-03-27,09:18:07,325.032779,91.860935
2433,2026-03-27,09:18:07,324.010148,89.736234
2434,2026-03-27,09:18:07,324.107718,90.650436
2435,2026-03-27,09:18:07,325.961437,91.467067
2436,2026-03-27,09:18:07,324.176373,90.448076
2437,2026-03-27,09:18:07,326.051744,93.259335
2438,2026-03-27,09:18:07,323.724702,92.164469
2439,2026-03-27,09:18:07,325.083345,92.305394
2440,2026-03-27,09:18:07,323.656047,93.895302
2441,2026-03-27,09:18:07,324.483539,93.082276
2442,2026-03-27,09:18:07,322.532283,91.221353
2443,2026-03-27,09:18:07,323.229659,92.861862
2444,2026-03-27,09:18:08,323.572935,94.303627
2445,2026-03-27,09:18:08,324.270345,93.544798
2446,2026-03-27,09:18:08,322.181779,91.586314
2447,2026-03-27,09:18:08,322.561164,94.292784
2448,2026-03-27,09:18:08,322.066121,94.198837
2449,2026-03-27,09:18:08,322.376884,94.368667
2450,2026-03-27,09:18:08,322.142005,92.540265
2451,2026-03-27,09:18:08,323.016466,93.219586
2452,2026-03-27,09:18:08,321.235032,94.935979
2453,2026-03-27,09:18:08,321.401257,95.145559
2454,2026-03-27,09:18:08,320.125726,95.300932
2455,2026-03-27,09:18:08,319.44637,93.497829
2456,2026-03-27,09:18:08,321.469912,95.904378
2457,2026-03-27,09:18:08,319.630683,93.989258
2458,2026-03-27,09:18:08,318.394859,95.326223
2459,2026-03-27,09:18:08,318.015474,95.889921
2460,2026-03-27,09:18:08,319.804102,95.13833
2461,2026-03-27,09:18:08,316.902536,96.30186
2462,2026-03-27,09:18:08,316.635145,96.630678
2463,2026-03-27,09:18:08,317.184385,96.294631
2464,2026-03-27,09:18:08,316.649568,96.616229
2465,2026-03-27,09:18:08,315.048817,96.240425
2466,2026-03-27,09:18:08,315.955789,97.891768
2467,2026-03-27,09:18:08,314.640518,96.898078
2468,2026-03-27,09:18:08,314.644115,98.242272
2469,2026-03-27,09:18:08,315.749824,98.343456
2470,2026-03-27,09:18:08,314.871766,98.769835
2471,2026-03-27,09:18:08,315.49689,101.357066
2472,2026-03-27,09:18:08,315.775141,101.328151
2473,2026-03-27,09:18:08,314.188813,100.706642
2474,2026-03-27,09:18:08,314.232185,100.619924
2475,2026-03-27,09:18:08,314.192444,100.464542
2476,2026-03-27,09:18:08,313.043363,103.890082
2477,2026-03-27,09:18:08,314.06596,102.202612
2478,2026-03-27,09:18:08,312.913282,105.223451
2479,2026-03-27,09:18:08,311.236647,106.733861
2480,2026-03-27,09:18:08,310.669318,104.5116
2481,2026-03-27,09:18:08,309.632264,105.74017
2482,2026-03-27,09:18:08,310.192364,106.365294
2483,2026-03-27,09:18:08,307.272709,106.654372
2484,2026-03-27,09:18:08,309.079426,107.933526
2485,2026-03-27,09:18:08,306.795721,110.340083
2486,2026-03-27,09:18:08,305.899575,109.653524
2487,2026-03-27,09:18:08,305.628586,110.809825
2488,2026-03-27,09:18:08,303.807412,111.814368
2489,2026-03-27,09:18:08,303.131688,111.004956
2490,2026-03-27,09:18:08,304.067575,113.798143
2491,2026-03-27,09:18:08,303.388253,113.711425
2492,2026-03-27,09:18:08,299.843475,113.324787
2493,2026-03-27,09:18:08,298.864216,111.239827
2494,2026-03-27,09:18:08,300.710673,113.292267
2495,2026-03-27,09:18:08,297.227321,112.154029
2496,2026-03-27,09:18:08,295.684398,113.566887
2497,2026-03-27,09:18:08,296.652797,114.257051
2498,2026-03-27,09:18:08,296.21555,117.194777
2499,2026-03-27,09:18:08,295.174898,116.24445
2500,2026-03-27,09:18:08,296.811793,116.291419
2501,2026-03-27,09:18:08,293.54883,114.394361
2502,2026-03-27,09:18:08,293.982446,115.655452
2503,2026-03-27,09:18:08,293.061016,118.741331
2504,2026-03-27,09:18:08,292.977903,119.268894
2505,2026-03-27,09:18:08,294.560601,118.578729
2506,2026-03-27,09:18:08,291.872194,117.202006
2507,2026-03-27,09:18:08,292.197415,119.951839
2508,2026-03-27,09:18:08,291.073651,121.389988
2509,2026-03-27,09:18:08,291.807171,122.925699
2510,2026-03-27,09:18:08,290.538834,123.738725
2511,2026-03-27,09:18:08,289.866741,121.494778
2512,2026-03-27,09:18:08,290.314814,125.556285
2513,2026-03-27,09:18:08,289.317501,125.541836
2514,2026-03-27,09:18:08,289.306675,124.331329
2515,2026-03-27,09:18:08,288.067253,126.575276
2516,2026-03-27,09:18:08,289.144048,126.705366
2517,2026-03-27,09:18:08,288.67792,128.815609
2518,2026-03-27,09:18:08,286.925401,128.595195
2519,2026-03-27,09:18:08,287.518013,129.216705
2520,2026-03-27,09:18:08,287.290362,131.554599
2521,2026-03-27,09:18:08,286.690521,132.100233
2522,2026-03-27,09:18:08,285.801637,130.564522
2523,2026-03-27,09:18:08,286.965141,130.792165
2524,2026-03-27,09:18:08,285.722122,131.12822
2525,2026-03-27,09:18:08,284.663382,132.674773
2526,2026-03-27,09:18:08,282.76271,134.196027
2527,2026-03-27,09:18:08,282.618188,132.512163
2528,2026-03-27,09:18:08,281.147501,133.852752
2529,2026-03-27,09:18:08,281.613646,135.359557
2530,2026-03-27,09:18:08,279.055321,135.590814
2531,2026-03-27,09:18:08,279.98398,135.706446
2532,2026-03-27,09:18:08,280.735571,137.693845
2533,2026-03-27,09:18:08,281.613646,137.957622
2534,2026-03-27,09:18:08,279.420282,138.253928
2535,2026-03-27,09:18:08,280.374241,138.557454
2536,2026-03-27,09:18:08,280.132133,138.138296
2537,2026-03-27,09:18:08,280.489865,136.718209
2538,2026-03-27,09:18:08,278.473569,140.826693
2539,2026-03-27,09:18:08,279.488937,140.277453
2540,2026-03-27,09:18:08,278.104994,139.869137
2541,2026-03-27,09:18:08,275.134739,140.356951
2542,2026-03-27,09:18:08,274.704737,142.051649
2543,2026-03-27,09:18:08,272.135586,142.221488
2544,2026-03-27,09:18:08,268.930469,143.739136
2545,2026-03-27,09:18:08,271.86458,144.526853
2546,2026-03-27,09:18:08,270.097604,142.582827
2547,2026-03-27,09:18:08,269.042478,141.805935
2548,2026-03-27,09:18:08,265.129125,144.566611
2549,2026-03-27,09:18:08,264.290807,147.551306
2550,2026-03-27,09:18:08,263.80659,147.413996
2551,2026-03-27,09:18:08,262.422647,149.820553
2552,2026-03-27,09:18:08,262.755079,150.377022
2553,2026-03-27,09:18:08,261.522903,147.37787
2554,2026-03-27,09:18:08,262.288951,149.950635
2555,2026-03-27,09:18:08,261.652984,149.88198
2556,2026-03-27,09:18:08,260.348539,151.07803
2557,2026-03-27,09:18:08,261.428948,151.276766
2558,2026-03-27,09:18:08,258.119032,151.61283
2559,2026-03-27,09:18:08,257.967281,151.695925
2560,2026-03-27,09:18:08,256.417113,153.0329
2561,2026-03-27,09:18:08,255.75946,152.805266
2562,2026-03-27,09:18:08,253.9166,152.317435
2563,2026-03-27,09:18:08,252.937358,153.405089
2564,2026-03-27,09:18:08,251.23544,155.99954
2565,2026-03-27,09:18:08,251.607613,157.947181
2566,2026-03-27,09:18:08,249.25527,158.474753
2567,2026-03-27,09:18:08,248.416952,160.245343
2568,2026-03-27,09:18:08,247.199216,160.317613
2569,2026-03-27,09:18:08,247.170302,159.981549
2570,2026-03-27,09:18:08,245.378042,162.529031
2571,2026-03-27,09:18:08,245.414168,163.468533
2572,2026-03-27,09:18:08,243.415944,164.223738
2573,2026-03-27,09:18:08,243.499056,165.152396
2574,2026-03-27,09:18:08,242.165696,164.017773
2575,2026-03-27,09:18:08,242.624595,166.90853
2576,2026-03-27,09:18:08,241.641739,167.761305
2577,2026-03-27,09:18:08,241.139468,168.610448
2578,2026-03-27,09:18:08,239.37972,169.231975
2579,2026-03-27,09:18:08,237.392339,170.456923
2580,2026-03-27,09:18:08,236.857539,169.954651
2581,2026-03-27,09:18:08,236.044521,172.747839
2582,2026-03-27,09:18:08,233.966799,172.578017
2583,2026-03-27,09:18:08,232.76352,174.395577
2584,2026-03-27,09:18:08,229.359649,175.111041
2585,2026-03-27,09:18:08,228.347895,176.270948
2586,2026-03-27,09:18:08,226.497806,177.206836
2587,2026-03-27,09:18:08,224.488739,178.803973
2588,2026-03-27,09:18:08,224.282757,179.306244
2589,2026-03-27,09:18:08,222.432685,179.284558
2590,2026-03-27,09:18:08,222.349573,182.565576
2591,2026-03-27,09:18:08,221.663023,184.318095
2592,2026-03-27,09:18:08,221.269147,184.010946
2593,2026-03-27,09:18:08,220.687395,186.280194
2594,2026-03-27,09:18:09,219.791248,187.591868
2595,2026-03-27,09:18:09,218.544615,186.572886
2596,2026-03-27,09:18:09,216.763198,188.701192
2597,2026-03-27,09:18:09,215.549076,191.259516
2598,2026-03-27,09:18:09,215.773113,192.672374
2599,2026-03-27,09:18:09,213.923025,192.802456
2600,2026-03-27,09:18:09,211.809159,197.272279
2601,2026-03-27,09:18:09,210.920258,195.953376
2602,2026-03-27,09:18:09,208.856975,199.631867
2603,2026-03-27,09:18:09,210.172264,200.55328
2604,2026-03-27,09:18:09,206.659997,205.312197
2605,2026-03-27,09:18:09,203.993277,207.097228
2606,2026-03-27,09:18:09,204.083618,207.924703
2607,2026-03-27,09:18:09,201.669849,209.594126
2608,2026-03-27,09:18:09,201.673446,209.604969
2609,2026-03-27,09:18:09,202.985138,212.506552
2610,2026-03-27,09:18:09,204.394381,213.731517
2611,2026-03-27,09:18:09,206.103529,213.200331
2612,2026-03-27,09:18:09,203.960765,216.228398
2613,2026-03-27,09:18:09,206.551602,217.850836
2614,2026-03-27,09:18:09,203.151345,218.895118
2615,2026-03-27,09:18:09,203.696988,218.866221
2616,2026-03-27,09:18:09,201.590351,220.130926
2617,2026-03-27,09:18:09,201.359086,219.939401
2618,2026-03-27,09:18:09,200.585809,221.055953
2619,2026-03-27,09:18:09,201.434969,223.108393
2620,2026-03-27,09:18:09,198.251521,223.354115
2621,2026-03-27,09:18:09,198.175637,225.261999
2622,2026-03-27,09:18:09,199.013955,227.534861
2623,2026-03-27,09:18:09,194.891021,227.686628
2624,2026-03-27,09:18:09,195.212628,229.807722
2625,2026-03-27,09:18:09,194.157502,229.493345
2626,2026-03-27,09:18:09,194.753711,230.797807
2627,2026-03-27,09:18:09,195.068089,231.903516
2628,2026-03-27,09:18:09,190.999353,232.90083
2629,2026-03-27,09:18:09,195.801608,232.087796
2630,2026-03-27,09:18:09,195.404135,233.670493
2631,2026-03-27,09:18:09,194.825981,234.237804
2632,2026-03-27,09:18:09,197.626397,235.809642
2633,2026-03-27,09:18:09,196.842277,234.75813
2634,2026-03-27,09:18:09,197.359005,235.217046
2635,2026-03-27,09:18:09,197.174726,237.580232
2636,2026-03-27,09:18:09,199.104296,238.165616
2637,2026-03-27,09:18:09,197.579428,239.643514
2638,2026-03-27,09:18:09,199.985985,240.984103
2639,2026-03-27,09:18:09,201.398826,241.735694
2640,2026-03-27,09:18:09,198.630939,241.197297
2641,2026-03-27,09:18:09,198.948914,241.829649
2642,2026-03-27,09:18:09,198.493629,239.686869
2643,2026-03-27,09:18:09,199.075381,242.0067
2644,2026-03-27,09:18:09,196.600186,241.692322
2645,2026-03-27,09:18:09,196.437575,242.541483
2646,2026-03-27,09:18:09,196.531531,241.73208
2647,2026-03-27,09:18:09,195.31018,243.343674
2648,2026-03-27,09:18:09,193.420351,243.954341
2649,2026-03-27,09:18:09,195.006646,242.548712
2650,2026-03-27,09:18:09,193.503463,244.478298
2651,2026-03-27,09:18:09,194.789854,242.548712
2652,2026-03-27,09:18:09,194.316481,243.473756
2653,2026-03-27,09:18:09,195.866649,242.993171
2654,2026-03-27,09:18:09,193.850353,242.021157
2655,2026-03-27,09:18:09,194.027404,241.692322
2656,2026-03-27,09:18:09,193.767241,240.380648
2657,2026-03-27,09:18:09,192.946995,240.727538
2658,2026-03-27,09:18:09,192.867497,241.171997
2659,2026-03-27,09:18:09,193.358925,241.927202
2660,2026-03-27,09:18:09,192.40858,240.763681
2661,2026-03-27,09:18:09,191.516065,241.414088
2662,2026-03-27,09:18:09,190.829515,242.881161
2663,2026-03-27,09:18:09,190.905398,243.394258
2664,2026-03-27,09:18:09,190.974053,242.736622
2665,2026-03-27,09:18:09,188.245907,243.621909
2666,2026-03-27,09:18:09,191.273974,244.344602
2667,2026-03-27,09:18:09,191.465481,240.658883
2668,2026-03-27,09:18:09,191.964138,243.405101
2669,2026-03-27,09:18:09,191.671447,242.154853
2670,2026-03-27,09:18:09,192.701272,241.854933
2671,2026-03-27,09:18:09,192.690429,239.928977
2672,2026-03-27,09:18:09,190.970439,241.128625
2673,2026-03-27,09:18:09,190.782545,240.727538
2674,2026-03-27,09:18:09,190.822286,240.752838
2675,2026-03-27,09:18:09,190.656061,239.488133
2676,2026-03-27,09:18:09,190.030937,240.062673
2677,2026-03-27,09:18:09,188.123037,239.285782
2678,2026-03-27,09:18:09,188.151951,241.923588
2679,2026-03-27,09:18:09,188.141108,241.876619
2680,2026-03-27,09:18:09,189.716577,241.258723
2681,2026-03-27,09:18:09,190.081538,241.562241
2682,2026-03-27,09:18:09,189.441957,241.728466
2683,2026-03-27,09:18:09,190.580178,240.601071
2684,2026-03-27,09:18:09,192.751872,241.475531
2685,2026-03-27,09:18:09,194.38875,240.843179
2686,2026-03-27,09:18:09,194.186399,240.828722
2687,2026-03-27,09:18:09,196.849505,238.454693
2688,2026-03-27,09:18:09,199.54514,238.28124
2689,2026-03-27,09:18:09,201.160349,240.564944
2690,2026-03-27,09:18:09,201.391598,239.994018
2691,2026-03-27,09:18:09,201.008582,240.85039
2692,2026-03-27,09:18:09,201.615634,240.095185
2693,2026-03-27,09:18:09,202.175717,239.408635
2694,2026-03-27,09:18:09,202.677989,240.778121
2695,2026-03-27,09:18:09,202.811684,241.815192
2696,2026-03-27,09:18:09,204.831595,240.81065
2697,2026-03-27,09:18:09,205.355552,242.292163
2698,2026-03-27,09:18:09,207.986146,243.152167
2699,2026-03-27,09:18:09,206.573288,239.900063
2700,2026-03-27,09:18:09,211.820002,239.903677
2701,2026-03-27,09:18:09,210.869657,238.140315
2702,2026-03-27,09:18:09,212.235546,237.428465
2703,2026-03-27,09:18:09,213.637561,235.77713
2704,2026-03-27,09:18:09,214.609575,235.54225
2705,2026-03-27,09:18:09,214.338569,233.923427
2706,2026-03-27,09:18:09,212.14882,233.547623
2707,2026-03-27,09:18:09,215.039577,230.92066
2708,2026-03-27,09:18:09,215.375623,230.909817
2709,2026-03-27,09:18:09,217.384708,230.949558
2710,2026-03-27,09:18:09,215.632189,228.683941
2711,2026-03-27,09:18:09,218.544615,227.813095
2712,2026-03-27,09:18:09,220.087554,227.643273
2713,2026-03-27,09:18:09,221.999069,225.916037
2714,2026-03-27,09:18:09,223.986468,224.839243
2715,2026-03-27,09:18:09,224.271931,222.909656
